Date,Open,High,Low,Close,Adj Close,Volume
2014-06-11,63.790001,64.589996,63.250000,64.320000,57.014481,500900
2014-06-12,64.599998,67.080002,64.540001,66.769997,59.186199,627600
2014-06-13,66.849998,67.449997,66.019997,67.419998,59.762386,526400
2014-06-16,67.720001,67.800003,66.150002,66.949997,59.345749,444100
2014-06-17,66.699997,69.099998,66.209999,68.000000,60.276501,621400
2014-06-18,68.169998,69.800003,67.919998,69.639999,61.730236,607000
2014-06-19,70.550003,73.809998,70.099998,73.449997,65.107475,1185600
2014-06-20,73.209999,73.800003,72.449997,73.330002,65.001144,1057200
2014-06-23,73.669998,75.669998,73.410004,75.279999,66.729622,679700
2014-06-24,76.129997,76.849998,73.510002,73.589996,65.231598,834800
2014-06-25,73.339996,74.769997,73.250000,73.919998,65.524094,538900
2014-06-26,74.070000,74.220001,72.879997,74.040001,65.630470,641900
2014-06-27,74.459999,75.209999,73.550003,74.769997,66.277573,866800
2014-06-30,74.599998,76.180000,73.389999,76.129997,67.483055,585700
2014-07-01,76.449997,76.730003,75.110001,75.349998,66.976463,725900
2014-07-02,75.410004,77.220001,75.250000,76.230003,67.758659,503800
2014-07-03,75.650002,76.239998,74.589996,76.190002,67.723099,285000
2014-07-07,75.510002,75.830002,74.389999,74.629997,66.336456,498800
2014-07-08,75.580002,76.000000,73.790001,74.730003,66.425354,1124700
2014-07-09,74.820000,76.639999,74.820000,76.269997,67.794174,699600
2014-07-10,77.879997,78.989998,75.500000,75.529999,67.136436,986300
2014-07-11,75.849998,78.620003,75.610001,78.349998,69.643051,652300
2014-07-14,76.519997,77.879997,76.260002,76.669998,68.149727,618700
2014-07-15,76.900002,77.610001,73.550003,74.199997,65.954247,905900
2014-07-16,74.209999,75.500000,74.209999,74.839996,66.523102,533400
2014-07-17,74.839996,77.629997,74.690002,77.059998,68.496414,792500
2014-07-18,76.690002,77.489998,75.639999,77.300003,68.709747,504500
2014-07-21,77.500000,78.150002,76.169998,77.879997,69.225296,441000
2014-07-22,77.919998,78.169998,77.059998,77.160004,68.585289,322800
2014-07-23,77.500000,78.349998,76.750000,76.980003,68.425285,355200
2014-07-24,76.849998,76.860001,75.730003,76.500000,67.998634,505600
2014-07-25,76.010002,78.339996,76.010002,78.070000,69.394150,493400
2014-07-28,77.690002,78.620003,77.139999,78.580002,69.847519,370100
2014-07-29,78.750000,78.970001,77.720001,78.129997,69.447502,366000
2014-07-30,77.940002,78.500000,76.889999,78.029999,69.358612,389200
2014-07-31,77.489998,77.489998,75.260002,75.570000,67.171967,532500
2014-08-01,76.489998,77.680000,75.370003,76.330002,67.847519,586300
2014-08-04,76.430000,77.250000,75.389999,76.559998,68.051964,430900
2014-08-05,75.949997,77.019997,75.320000,76.860001,68.318657,347000
2014-08-06,77.019997,78.500000,77.019997,77.099998,68.531944,731600
2014-08-07,76.650002,78.470001,76.540001,78.360001,69.651909,705500
2014-08-08,78.580002,80.250000,78.300003,79.309998,70.496384,635000
2014-08-11,79.669998,80.139999,79.449997,79.669998,70.816345,369300
2014-08-12,81.180000,81.900002,80.000000,80.660004,71.696327,751000
2014-08-13,81.070000,82.839996,81.070000,82.500000,73.331856,824300
2014-08-14,82.480003,82.599998,79.949997,80.449997,71.509674,844700
2014-08-15,79.519997,79.550003,77.660004,79.089996,70.300812,661900
2014-08-18,78.970001,79.790001,78.300003,79.760002,70.896378,377800
2014-08-19,79.769997,80.139999,78.360001,79.529999,70.691910,606300
2014-08-20,79.459999,80.589996,79.099998,79.720001,70.860802,394700
2014-08-21,79.190002,79.190002,75.279999,75.790001,67.367538,1167700
2014-08-22,75.919998,76.099998,74.730003,75.529999,67.136436,461200
2014-08-25,75.610001,75.610001,73.489998,74.379997,66.114243,646400
2014-08-26,74.860001,75.980003,74.580002,75.720001,67.305313,475700
2014-08-27,75.339996,76.129997,74.790001,75.059998,66.718651,356600
2014-08-28,76.169998,76.709999,75.360001,76.449997,67.954193,492900
2014-08-29,76.339996,77.889999,75.959999,77.750000,69.109726,463800
2014-09-02,76.290001,76.639999,73.889999,74.260002,66.007576,1006100
2014-09-03,74.459999,74.830002,73.589996,74.220001,65.972031,589400
2014-09-04,74.330002,75.000000,72.870003,73.269997,65.127586,934200
2014-09-05,73.120003,73.769997,72.440002,73.480003,65.314255,615000
2014-09-08,73.279999,73.449997,70.570000,71.230003,63.314304,830000
2014-09-09,70.970001,72.599998,70.790001,72.290001,64.256485,774200
2014-09-10,71.760002,72.790001,71.500000,72.260002,64.229813,525400
2014-09-11,71.629997,73.250000,70.989998,73.220001,65.083130,505100
2014-09-12,72.589996,72.910004,70.690002,70.980003,63.092060,823200
2014-09-15,71.269997,71.580002,70.190002,70.570000,62.727634,455100
2014-09-16,70.110001,71.089996,69.330002,70.480003,62.647617,865000
2014-09-17,70.820000,71.139999,69.139999,69.500000,61.776543,681000
2014-09-18,69.110001,69.110001,67.430000,68.290001,60.701000,866700
2014-09-19,68.099998,68.279999,65.940002,66.190002,58.834381,1123600
2014-09-22,65.639999,65.940002,63.860001,64.059998,56.941071,1173600
2014-09-23,64.800003,65.879997,64.500000,65.379997,58.114388,838000
2014-09-24,65.169998,65.879997,64.180000,65.339996,58.078835,756000
2014-09-25,64.949997,66.160004,64.150002,66.080002,58.736599,710400
2014-09-26,65.809998,65.809998,64.599998,64.989998,57.767731,510100
2014-09-29,64.989998,65.769997,64.629997,64.940002,57.723286,462600
2014-09-30,64.940002,66.000000,64.309998,64.940002,57.723286,723300
2014-10-01,64.839996,66.660004,64.839996,65.379997,58.302921,877600
2014-10-02,65.720001,66.239998,64.839996,65.839996,58.713135,681500
2014-10-03,64.930000,65.309998,63.930000,64.550003,57.562767,1025100
2014-10-06,64.699997,65.599998,63.639999,65.360001,58.285099,781300
2014-10-07,65.360001,65.570000,63.430000,63.529999,56.653164,879800
2014-10-08,64.629997,69.300003,62.840000,69.029999,61.557846,1494900
2014-10-09,68.980003,69.110001,66.180000,67.349998,60.059685,1089600
2014-10-10,67.559998,68.650002,65.959999,66.040001,58.891491,762800
2014-10-13,66.589996,69.720001,66.589996,67.320000,60.032928,774100
2014-10-14,67.980003,69.500000,67.459999,67.559998,60.246944,868100
2014-10-15,66.970001,68.959999,66.529999,67.870003,60.523392,1006000
2014-10-16,67.370003,69.489998,67.220001,68.870003,61.415169,1084900
2014-10-17,69.389999,69.389999,66.150002,66.389999,59.203594,848300
2014-10-20,66.830002,68.059998,65.580002,68.040001,60.675003,523600
2014-10-21,69.000000,69.849998,68.470001,68.779999,61.334896,527700
2014-10-22,67.949997,68.849998,66.849998,67.050003,59.792183,614700
2014-10-23,66.400002,66.980003,65.000000,66.599998,59.390865,695100
2014-10-24,66.800003,67.250000,65.629997,66.260002,59.087658,380300
2014-10-27,65.320000,65.400002,63.759998,64.419998,57.446842,710100
2014-10-28,65.019997,66.250000,64.400002,66.169998,59.007401,584600
2014-10-29,65.230003,65.750000,62.279999,62.980000,56.162720,1134500
2014-10-30,62.240002,62.770000,59.619999,59.639999,53.184261,1200000
2014-10-31,57.610001,58.509998,55.549999,57.150002,50.963779,1623800
2014-11-03,58.230000,61.520000,58.029999,61.290001,54.655655,1757300
2014-11-04,60.349998,61.240002,59.180000,59.389999,52.961323,1168100
2014-11-05,58.009998,60.720001,57.360001,58.389999,52.069569,1098200
2014-11-06,58.549999,62.299999,58.549999,61.099998,54.486225,1121800
2014-11-07,61.389999,65.500000,61.389999,65.419998,58.338600,1481300
2014-11-10,64.790001,65.150002,61.590000,61.950001,55.244221,1018100
2014-11-11,62.360001,66.769997,62.360001,65.400002,58.320770,1093100
2014-11-12,66.169998,67.160004,64.290001,65.660004,58.552624,795800
2014-11-13,65.930000,66.540001,64.400002,64.629997,57.634113,592300
2014-11-14,64.110001,68.139999,63.419998,67.900002,60.550159,968600
2014-11-17,67.639999,69.669998,66.660004,68.720001,61.281391,925600
2014-11-18,70.389999,71.669998,69.040001,71.320000,63.599953,1462700
2014-11-19,71.250000,71.540001,68.040001,68.400002,60.996040,1039900
2014-11-20,69.339996,70.959999,68.820000,70.570000,62.931137,760700
2014-11-21,72.809998,72.809998,69.570000,70.459999,62.833035,781200
2014-11-24,69.610001,70.129997,68.279999,69.339996,61.834282,599800
2014-11-25,69.180000,70.410004,68.709999,70.330002,62.717113,776400
2014-11-26,70.230003,70.739998,69.260002,70.029999,62.449593,476000
2014-11-28,67.910004,67.910004,63.400002,63.680000,56.786938,798400
2014-12-01,65.099998,68.300003,65.099998,68.169998,60.790913,1123500
2014-12-02,66.639999,68.309998,65.559998,67.480003,60.175613,736500
2014-12-03,68.580002,70.339996,68.180000,69.440002,61.923447,593500
2014-12-04,68.949997,69.980003,67.940002,68.360001,60.960339,567100
2014-12-05,67.300003,68.400002,66.300003,66.910004,59.667328,551800
2014-12-08,67.160004,68.410004,65.620003,67.449997,60.148865,727300
2014-12-09,69.309998,71.800003,69.160004,70.839996,63.171917,1037100
2014-12-10,70.080002,71.680000,68.169998,68.330002,60.933609,672200
2014-12-11,67.900002,69.970001,67.199997,67.779999,60.443142,541200
2014-12-12,67.500000,68.769997,66.379997,67.480003,60.175613,563200
2014-12-15,66.089996,66.900002,62.349998,62.430000,55.672245,1004700
2014-12-16,63.200001,63.660000,59.759998,59.889999,53.407200,1062300
2014-12-17,60.220001,62.750000,59.310001,62.470001,55.707924,1026300
2014-12-18,63.830002,64.760002,62.090000,64.599998,57.607342,820600
2014-12-19,64.550003,65.489998,63.349998,63.610001,56.724529,3137700
2014-12-22,63.900002,64.279999,60.750000,60.910000,54.316776,694000
2014-12-23,60.619999,63.259998,60.500000,60.700001,54.129520,550000
2014-12-24,60.750000,63.000000,60.750000,62.130001,55.404728,302900
2014-12-26,63.900002,64.680000,62.889999,63.820000,56.911777,442800
2014-12-29,63.740002,63.950001,62.290001,62.709999,55.921944,536100
2014-12-30,63.590000,64.550003,63.040001,63.180000,56.539417,594900
2014-12-31,63.049999,63.580002,62.040001,62.700001,56.109867,554000
2015-01-02,61.540001,64.419998,61.290001,64.309998,57.550655,582300
2015-01-05,64.309998,66.050003,63.060001,65.849998,58.928783,859800
2015-01-06,66.360001,67.669998,66.230003,66.930000,59.895271,1118100
2015-01-07,64.680000,67.199997,64.680000,66.070000,59.125671,723300
2015-01-08,66.629997,67.250000,64.790001,65.419998,58.543983,712800
2015-01-09,65.839996,67.879997,65.720001,67.720001,60.602242,836000
2015-01-12,68.040001,71.139999,67.769997,70.550003,63.134796,1172900
2015-01-13,71.639999,71.839996,68.070000,69.070000,61.810360,1076400
2015-01-14,70.139999,70.730003,67.279999,68.360001,61.174957,1080700
2015-01-15,71.889999,72.760002,71.070000,71.650002,64.119171,1405500
2015-01-16,72.010002,73.750000,71.669998,72.559998,64.933517,991000
2015-01-20,73.349998,74.830002,73.059998,73.820000,66.061089,1157000
2015-01-21,74.839996,75.250000,72.250000,74.769997,66.911240,1110900
2015-01-22,75.500000,75.980003,73.750000,75.089996,67.197609,750200
2015-01-23,75.839996,75.839996,73.769997,74.699997,66.848587,591100
2015-01-26,73.989998,75.589996,72.000000,75.550003,67.609283,763800
2015-01-27,75.839996,77.199997,75.699997,76.620003,68.566826,712500
2015-01-28,75.480003,76.459999,73.489998,74.230003,66.428009,878700
2015-01-29,72.269997,73.110001,68.660004,70.720001,63.286926,1322900
2015-01-30,70.870003,73.110001,70.000000,72.459999,64.844032,1025100
2015-02-02,71.169998,72.750000,71.050003,71.900002,64.342873,869400
2015-02-03,71.709999,71.900002,69.190002,70.440002,63.036339,995200
2015-02-04,70.680000,72.959999,70.500000,72.029999,64.459244,647100
2015-02-05,71.800003,72.660004,71.010002,72.510002,64.888794,507000
2015-02-06,70.730003,71.480003,69.220001,69.559998,62.248833,780100
2015-02-09,70.089996,71.010002,69.930000,70.400002,63.000557,666500
2015-02-10,69.510002,71.110001,69.269997,70.290001,62.902115,689700
2015-02-11,70.339996,70.860001,69.120003,69.870003,62.526268,581100
2015-02-12,70.730003,71.779999,70.339996,70.959999,63.501713,660200
2015-02-13,71.389999,72.199997,71.180000,71.459999,63.949146,497300
2015-02-17,70.019997,70.639999,69.589996,70.000000,62.642582,682700
2015-02-18,69.599998,71.849998,69.139999,71.610001,64.083366,619200
2015-02-19,71.480003,71.989998,70.120003,70.610001,63.188473,586600
2015-02-20,70.790001,71.699997,69.959999,69.989998,62.633656,487000
2015-02-23,69.419998,71.110001,69.360001,70.459999,63.054245,413500
2015-02-24,69.849998,70.680000,69.300003,69.839996,62.499413,536800
2015-02-25,70.709999,71.750000,70.120003,71.370003,63.868610,546700
2015-02-26,72.500000,72.750000,71.430000,71.959999,64.396591,451500
2015-02-27,72.339996,73.480003,71.949997,72.099998,64.521881,536000
2015-03-02,71.970001,72.260002,70.279999,70.790001,63.349564,712500
2015-03-03,70.820000,71.980003,69.790001,70.150002,62.776836,442000
2015-03-04,69.870003,70.269997,68.669998,69.250000,61.971432,393600
2015-03-05,69.430000,69.919998,68.629997,69.160004,61.890865,485700
2015-03-06,67.730003,67.730003,62.709999,63.029999,56.405190,1395500
2015-03-09,63.500000,63.919998,60.439999,60.779999,54.391678,828600
2015-03-10,60.630001,61.400002,58.419998,58.830002,52.646637,1038900
2015-03-11,58.650002,61.509998,57.549999,61.389999,54.937565,1057100
2015-03-12,61.250000,61.669998,59.650002,61.029999,54.615391,833200
2015-03-13,60.779999,61.930000,60.119999,61.619999,55.143383,788900
2015-03-16,62.520000,63.580002,61.799999,62.970001,56.351486,726800
2015-03-17,61.980000,63.840000,61.759998,63.189999,56.548367,730200
2015-03-18,62.520000,66.610001,62.500000,66.470001,59.483620,854700
2015-03-19,66.110001,66.720001,64.809998,66.260002,59.295681,517600
2015-03-20,66.599998,67.940002,66.099998,67.510002,60.414326,1607200
2015-03-23,67.599998,69.000000,67.070000,68.330002,61.148132,561600
2015-03-24,68.139999,68.300003,66.339996,66.680000,59.671558,734200
2015-03-25,66.790001,67.239998,64.820000,64.860001,58.042850,463400
2015-03-26,65.849998,66.410004,63.619999,64.300003,57.541706,582500
2015-03-27,64.260002,64.639999,63.130001,63.910000,57.192699,523700
2015-03-30,63.110001,63.939999,62.619999,63.560001,56.879490,384500
2015-03-31,63.330002,63.820000,62.500000,63.110001,56.672947,557400
2015-04-01,63.689999,66.690002,63.320000,66.540001,59.753105,678700
2015-04-02,66.120003,66.919998,64.400002,64.690002,58.091785,497600
2015-04-06,66.279999,67.160004,65.419998,65.989998,59.259174,561700
2015-04-07,65.339996,65.720001,64.379997,64.709999,58.109749,481700
2015-04-08,64.699997,65.029999,63.320000,63.810001,57.301544,651800
2015-04-09,63.169998,63.500000,61.980000,62.549999,56.170055,902200
2015-04-10,63.480000,64.339996,63.150002,63.490002,57.014187,737500
2015-04-13,63.400002,63.619999,61.860001,62.099998,55.765957,624000
2015-04-14,62.000000,62.290001,61.209999,61.480000,55.209194,771000
2015-04-15,61.779999,63.000000,61.560001,62.720001,56.322720,1027700
2015-04-16,62.830002,63.830002,61.860001,61.910000,55.595333,556700
2015-04-17,61.880001,63.470001,61.880001,62.320000,55.963520,666900
2015-04-20,61.380001,62.990002,61.000000,62.970001,56.547218,574000
2015-04-21,63.049999,64.019997,62.169998,63.570000,57.086025,493200
2015-04-22,63.500000,63.660000,61.900002,62.240002,55.891670,572300
2015-04-23,62.180000,64.449997,62.099998,64.059998,57.526039,455300
2015-04-24,63.820000,64.480003,62.290001,62.299999,55.945557,593000
2015-04-27,62.840000,64.169998,61.730000,61.790001,55.487568,775300
2015-04-28,62.189999,64.940002,61.849998,64.779999,58.172600,885100
2015-04-29,64.970001,66.120003,64.500000,65.190002,58.540783,692600
2015-04-30,63.529999,65.519997,63.439999,64.529999,57.948105,769400
2015-05-01,63.889999,66.459999,63.470001,65.930000,59.205303,624400
2015-05-04,67.459999,67.760002,65.419998,65.739998,59.034683,564200
2015-05-05,66.580002,67.139999,64.389999,65.169998,58.522823,528300
2015-05-06,65.500000,65.910004,64.169998,64.489998,57.912174,521200
2015-05-07,63.759998,64.540001,63.320000,64.440002,57.867287,1198000
2015-05-08,65.260002,65.849998,64.529999,65.080002,58.442013,520400
2015-05-11,65.800003,66.389999,65.080002,65.830002,59.115532,422800
2015-05-12,65.849998,66.849998,65.639999,66.190002,59.438793,439500
2015-05-13,66.660004,67.690002,66.510002,66.830002,60.013512,512900
2015-05-14,67.889999,67.989998,66.589996,66.709999,59.905750,425100
2015-05-15,66.500000,67.269997,66.110001,66.599998,59.806957,413100
2015-05-18,66.599998,67.489998,66.099998,67.050003,60.211094,330800
2015-05-19,65.949997,66.779999,64.809998,65.230003,58.576702,519400
2015-05-20,65.339996,65.959999,65.180000,65.349998,58.684464,356300
2015-05-21,65.389999,65.739998,64.510002,65.230003,58.576702,291800
2015-05-22,65.089996,65.349998,64.250000,64.419998,57.849323,278000
2015-05-26,63.110001,64.440002,62.709999,63.889999,57.373379,527500
2015-05-27,64.110001,65.459999,63.660000,65.300003,58.639580,471500
2015-05-28,65.180000,65.389999,64.430000,64.550003,57.966064,589600
2015-05-29,64.610001,65.129997,63.689999,64.769997,58.163620,448500
2015-06-01,65.169998,65.500000,63.910000,64.230003,57.678703,379700
2015-06-02,64.309998,65.309998,64.019997,64.949997,58.325275,343800
2015-06-03,64.760002,65.449997,64.089996,64.250000,57.696663,302500
2015-06-04,63.750000,64.559998,63.750000,64.279999,57.723598,300600
2015-06-05,63.639999,64.500000,63.259998,64.199997,57.651768,448900
2015-06-08,64.419998,64.760002,63.549999,64.589996,58.001987,448400
2015-06-09,64.959999,65.059998,63.220001,63.459999,56.987251,671900
2015-06-10,64.160004,64.339996,63.570000,64.099998,57.561954,507100
2015-06-11,64.000000,64.000000,63.040001,63.680000,57.184799,423800
2015-06-12,63.560001,63.740002,62.820000,63.389999,56.924374,349200
2015-06-15,63.000000,64.360001,62.750000,63.540001,57.059078,384400
2015-06-16,63.400002,63.529999,62.490002,62.869999,56.457409,505700
2015-06-17,62.610001,64.400002,62.570000,64.190002,57.642776,577200
2015-06-18,65.099998,65.790001,64.720001,65.260002,58.603649,453200
2015-06-19,65.019997,65.580002,63.299999,63.520000,57.041122,850900
2015-06-22,63.099998,63.099998,62.560001,62.779999,56.376595,495000
2015-06-23,62.490002,62.869999,62.279999,62.599998,56.214962,334200
2015-06-24,62.389999,63.209999,62.310001,62.540001,56.161076,340700
2015-06-25,62.299999,63.290001,62.220001,62.450001,56.080254,385200
2015-06-26,62.450001,62.990002,62.110001,62.459999,56.089241,480200
2015-06-29,62.480000,63.220001,61.810001,61.939999,55.622276,451600
2015-06-30,61.849998,62.619999,61.560001,61.590000,55.505123,728400
2015-07-01,61.580002,62.270000,60.889999,61.049999,55.018478,526700
2015-07-02,61.049999,62.529999,61.040001,62.320000,56.163010,381600
